Date,"Rain (S-RGF 21246400:21256003-1), mm, PATFA1 (INIAP)","Temperature (S-THC 21246400:21262596-1), *C, PATFA1 (INIAP)","RH (S-THC 21246400:21262596-2), %, PATFA1 (INIAP)","Dew Point (S-THC 21246400:21262596-3), *C, PATFA1 (INIAP)","Wind Speed (S-WSB 21246400:21262656-1), m/s, PATFA1 (INIAP)","Gust Speed (S-WSB 21246400:21262656-2), m/s, PATFA1 (INIAP)","Wind Direction (S-WDA 21246400:21268488-1), *, PATFA1 (INIAP)"
12/28/22 21:00:00,0,34.652,40.218,19.176,0,1.5,345
12/28/22 21:05:00,0,34.523,41.21,19.454,0.5,2,56
12/28/22 21:10:00,0,34.802,40.148,19.282,0,0.5,62
12/28/22 21:15:00,0,34.931,40.661,19.601,0,1,22
12/28/22 21:20:00,0,35.081,39.933,19.444,0,1,348
12/28/22 21:25:00,0,35.038,40.478,19.624,0,1.5,38
12/28/22 21:30:00,0,34.48,42.679,19.981,0,1,83
12/28/22 21:35:00,0,34.33,42.057,19.609,0,1,93
12/28/22 21:40:00,0,34.159,42.057,19.455,0,1.5,105
12/28/22 21:45:00,0,34.009,43.005,19.68,0,1,111
12/28/22 21:50:00,0,34.051,42.863,19.665,0,0.5,142
12/28/22 21:55:00,0,33.901,44.686,20.203,0,0.5,142
12/28/22 22:00:00,0,33.58,45.312,20.138,0,1.5,140
12/28/22 22:05:00,0,33.665,44.57,19.948,0,0.5,105
12/28/22 22:10:00,0,33.623,43.523,19.526,0,1,72
12/28/22 22:15:00,0,33.515,44.196,19.677,0,0.5,104
12/28/22 22:20:00,0,33.451,44.547,19.746,0,0,102
12/28/22 22:25:00,0,33.387,50.294,21.661,0,0,102
12/28/22 22:30:00,0,32.55,55.338,22.461,0,0,102
12/28/22 22:35:00,0,31.842,57.353,22.392,0,0,102
12/28/22 22:40:00,0,31.07,59.626,22.311,0,0,102
12/28/22 22:45:00,0,30.255,61.555,22.069,0,0,102
12/28/22 22:50:00,0,29.612,63.088,21.867,0,0,102
12/28/22 22:55:00,0,28.99,65.376,21.863,0,0,102
12/28/22 23:00:00,0,28.561,67.053,21.871,0,0,102
12/28/22 23:05:00,0,28.132,69.294,22.002,0,0,102
12/28/22 23:10:00,0,27.724,71.258,22.071,0,0,102
12/28/22 23:15:00,0,27.338,73.277,22.16,0,0,102
12/28/22 23:20:00,0,27.038,74.353,22.11,0,0,102
12/28/22 23:25:00,0,26.759,75.985,22.198,0,0,102
12/28/22 23:30:00,0,26.523,76.739,22.132,0,0,102
12/28/22 23:35:00,0,26.352,79.083,22.461,0,0,102
12/28/22 23:40:00,0,26.159,80.902,22.648,0,0,102
12/28/22 23:45:00,0,26.03,80.859,22.514,0,0,102
12/28/22 23:50:00,0,25.858,80.49,22.272,0,0,102
12/28/22 23:55:00,0,25.73,81.259,22.303,0,0,102
12/29/22 00:00:00,0,25.58,80.833,22.07,0,0,102
12/29/22 00:05:00,0,25.451,81.157,22.01,0,0,102
12/29/22 00:10:00,0,25.344,81.698,22.015,0,0,102
12/29/22 00:15:00,0,25.194,82.214,21.972,0,0,102
12/29/22 00:20:00,0,24.936,83.282,21.932,0,0,102
12/29/22 00:25:00,0,24.807,84.477,22.04,0,0,102
12/29/22 00:30:00,0,24.743,84.897,22.058,0,0,102
12/29/22 00:35:00,0,24.657,84.118,21.823,0,0,102
12/29/22 00:40:00,0,24.593,84.614,21.856,0,0,102
12/29/22 00:45:00,0,24.486,85.309,21.885,0,0,102
12/29/22 00:50:00,0,24.336,85.809,21.834,0,0,102
12/29/22 00:55:00,0,24.228,86.586,21.876,0,0,102
12/29/22 01:00:00,0,24.078,86.775,21.764,0,0,102
12/29/22 01:05:00,0,24.078,86.065,21.63,0,0,102
12/29/22 01:10:00,0,24.164,85.484,21.603,0,0,102
12/29/22 01:15:00,0,24.1,85.319,21.508,0,0,102
12/29/22 01:20:00,0,23.992,85.818,21.498,0,0,102
12/29/22 01:25:00,0,23.907,85.899,21.43,0,0,102
12/29/22 01:30:00,0,23.799,86.024,21.348,0,0,102
12/29/22 01:35:00,0,23.757,86.45,21.387,0,0,102
12/29/22 01:40:00,0,23.735,86.514,21.378,0,0,102
12/29/22 01:45:00,0,23.671,86.311,21.276,0,0,102
12/29/22 01:50:00,0,23.606,86.673,21.281,0,0,102
12/29/22 01:55:00,0,23.478,86.709,21.161,0,0,102
12/29/22 02:00:00,0,23.413,86.981,21.149,0,0,102
12/29/22 02:05:00,0,23.413,87.027,21.158,0,0,102
12/29/22 02:10:00,0,23.328,87.098,21.087,0,0,102
12/29/22 02:15:00,0,23.306,86.943,21.036,0,0,102
12/29/22 02:20:00,0,23.177,86.725,20.869,0,0,102
12/29/22 02:25:00,0.2,23.135,87.535,20.978,0,0,102
12/29/22 02:30:00,0,23.135,87.75,21.018,0,0,102
12/29/22 02:35:00,0,23.135,87.694,21.008,0,0,102
12/29/22 02:40:00,0,22.984,87.984,20.913,0,0,102
12/29/22 02:45:00,0,22.92,88.289,20.906,0,0,102
12/29/22 02:50:00,0,22.877,88.119,20.833,0,0,102
12/29/22 02:55:00,0,22.791,88.775,20.869,0,0,102
12/29/22 03:00:00,0,22.684,88.977,20.8,0,0,102
12/29/22 03:05:00,0,22.727,89.47,20.932,0,0,102
12/29/22 03:10:00,0,22.748,88.815,20.834,0,0,102
12/29/22 03:15:00,0,22.663,89.305,20.839,0,0,102
12/29/22 03:20:00,0,22.598,89.827,20.87,0,0,102
12/29/22 03:25:00,0,22.663,89.357,20.848,0,0,102
12/29/22 03:30:00,0,22.598,89.456,20.803,0,0,102
12/29/22 03:35:00,0,22.491,89.641,20.73,0,0,102
12/29/22 03:40:00,0,22.384,91.077,20.883,0,0,102
12/29/22 03:45:00,0,22.384,91.122,20.891,0,0,102
12/29/22 03:50:00,0,22.277,91.063,20.775,0,0,102
12/29/22 03:55:00,0,22.277,91.481,20.849,0,0,102
12/29/22 04:00:00,0,22.234,91.548,20.819,0,0,102
12/29/22 04:05:00,0,22.212,91.907,20.861,0,0,102
12/29/22 04:10:00,0,22.234,91.786,20.861,0,0,102
12/29/22 04:15:00,0,22.234,91.553,20.819,0,0,102
12/29/22 04:20:00,0,22.212,91.623,20.811,0,0,102
12/29/22 04:25:00,0,22.169,91.873,20.813,0,0,102
12/29/22 04:30:00,0,22.148,91.85,20.787,0,0,102
12/29/22 04:35:00,0,22.126,91.614,20.724,0,0,102
12/29/22 04:40:00,0,22.062,92.172,20.759,0,0,102
12/29/22 04:45:00,0,22.041,92.186,20.74,0,0,102
12/29/22 04:50:00,0,22.084,91.852,20.724,0,0,102
12/29/22 04:55:00,0,22.084,91.864,20.726,0,0,102
12/29/22 05:00:00,0,22.019,92.088,20.702,0,0,102
12/29/22 05:05:00,0,21.955,92.616,20.731,0,0,102
12/29/22 05:10:00,0,21.933,92.363,20.665,0,0,102
12/29/22 05:15:00,0,21.891,92.587,20.662,0,0,102
12/29/22 05:20:00,0,21.848,92.821,20.66,0,0,102
12/29/22 05:25:00,0,21.826,92.541,20.59,0,0,102
12/29/22 05:30:00,0,21.783,92.424,20.527,0,0,102
12/29/22 05:35:00,0,21.719,92.982,20.561,0,0,102
12/29/22 05:40:00,0,21.698,93.463,20.624,0,0,102
12/29/22 05:45:00,0,21.719,93.243,20.607,0,0,102
12/29/22 05:50:00,0,21.633,93.129,20.501,0,0,102
12/29/22 05:55:00,0,21.59,93.376,20.502,0,0,102
12/29/22 06:00:00,0,21.569,93.17,20.445,0,0,102
12/29/22 06:05:00,0,21.547,93.184,20.426,0,0,102
12/29/22 06:10:00,0,21.483,93.756,20.461,0,0,102
12/29/22 06:15:00,0,21.504,94.125,20.547,0,0,102
12/29/22 06:20:00,0,21.504,94.006,20.526,0,0,102
12/29/22 06:25:00,0,21.504,93.979,20.521,0,0,102
12/29/22 06:30:00,0,21.483,93.683,20.449,0,0,102
12/29/22 06:35:00,0,21.504,93.404,20.422,0,0,102
12/29/22 06:40:00,0,21.44,93.339,20.346,0,0,102
12/29/22 06:45:00,0,21.376,93.477,20.306,0,0,102
12/29/22 06:50:00,0,21.311,93.916,20.319,0,0,102
12/29/22 06:55:00,0,21.311,93.915,20.318,0,0,102
12/29/22 07:00:00,0,21.29,93.321,20.194,0,0,102
12/29/22 07:05:00,0,21.247,93.754,20.227,0,0,102
12/29/22 07:10:00,0,21.226,94.116,20.268,0,0,102
12/29/22 07:15:00,0,21.204,94.214,20.263,0,0,102
12/29/22 07:20:00,0,21.161,94.514,20.272,0,0,102
12/29/22 07:25:00,0,21.14,94.447,20.239,0,0,102
12/29/22 07:30:00,0,21.033,94.347,20.116,0,0,102
12/29/22 07:35:00,0,21.054,94.853,20.224,0,0,102
12/29/22 07:40:00,0,21.118,94.342,20.2,0,0,102
12/29/22 07:45:00,0,21.097,93.756,20.078,0,0,102
12/29/22 07:50:00,0,21.097,93.608,20.052,0,0,102
12/29/22 07:55:00,0,20.99,93.944,20.004,0,0,102
12/29/22 08:00:00,0,21.033,94.249,20.099,0,0,102
12/29/22 08:05:00,0,20.99,93.976,20.009,0,0,102
12/29/22 08:10:00,0,20.99,93.965,20.007,0,0,102
12/29/22 08:15:00,0,20.968,93.86,19.968,0,0,102
12/29/22 08:20:00,0,20.904,93.944,19.918,0,0,102
12/29/22 08:25:00,0,20.861,94.241,19.927,0,0,102
12/29/22 08:30:00,0,20.818,94.69,19.961,0,0,102
12/29/22 08:35:00,0,20.861,94.903,20.04,0,0,102
12/29/22 08:40:00,0,20.861,94.917,20.042,0,0,102
12/29/22 08:45:00,0,20.84,94.981,20.032,0,0,102
12/29/22 08:50:00,0,20.775,94.749,19.928,0,0,102
12/29/22 08:55:00,0,20.818,94.885,19.994,0,0,102
12/29/22 09:00:00,0,20.775,94.601,19.903,0,0,102
12/29/22 09:05:00,0,20.754,95,19.95,0,0,102
12/29/22 09:10:00,0,20.797,95.024,19.997,0,0,102
12/29/22 09:15:00,0,20.797,94.53,19.912,0,0,102
12/29/22 09:20:00,0,20.775,94.487,19.884,0,0,102
12/29/22 09:25:00,0,20.711,94.491,19.82,0,0,102
12/29/22 09:30:00,0,20.689,94.511,19.802,0,0,102
12/29/22 09:35:00,0,20.689,94.798,19.851,0,0,102
12/29/22 09:40:00,0,20.711,94.708,19.857,0,0,102
12/29/22 09:45:00,0,20.711,94.676,19.852,0,0,102
12/29/22 09:50:00,0,20.668,94.665,19.807,0,0,102
12/29/22 09:55:00,0,20.625,94.427,19.724,0,0,102
12/29/22 10:00:00,0,20.625,94.624,19.758,0,0,102
12/29/22 10:05:00,0,20.647,94.868,19.821,0,0,102
12/29/22 10:10:00,0,20.711,94.839,19.88,0,0,102
12/29/22 10:15:00,0,20.775,95.125,19.992,0,0,102
12/29/22 10:20:00,0,20.732,94.923,19.915,0,0,102
12/29/22 10:25:00,0,20.647,94.688,19.79,0,0,102
12/29/22 10:30:00,0,20.647,94.798,19.809,0,0,102
12/29/22 10:35:00,0,20.668,95.132,19.887,0,0,102
12/29/22 10:40:00,0,20.732,94.954,19.921,0,0,102
12/29/22 10:45:00,0,20.754,94.858,19.926,0,0,102
12/29/22 10:50:00,0,20.818,94.525,19.933,0,0,102
12/29/22 10:55:00,0,20.925,94.725,20.074,0,0,102
12/29/22 11:00:00,0,20.925,94.762,20.08,0,0,102
12/29/22 11:05:00,0,20.947,94.662,20.084,0,0,102
12/29/22 11:10:00,0,21.076,94.844,20.243,0,0,102
12/29/22 11:15:00,0,21.14,94.771,20.295,0,0,102
12/29/22 11:20:00,0,21.29,94.177,20.342,0,0,102
12/29/22 11:25:00,0,21.333,93.742,20.31,0,0,102
12/29/22 11:30:00,0,21.483,93.933,20.492,0,0,102
12/29/22 11:35:00,0,21.59,93.31,20.491,0,0,102
12/29/22 11:40:00,0,21.719,93.223,20.603,0,0,102
12/29/22 11:45:00,0,21.848,92.474,20.6,0,0,102
12/29/22 11:50:00,0,22.019,92.401,20.757,0,0,102
12/29/22 11:55:00,0,22.277,91.128,20.786,0,0,102
12/29/22 12:00:00,0,22.62,90.678,21.045,0,0,102
12/29/22 12:05:00,0,22.899,90.239,21.242,0,0,102
12/29/22 12:10:00,0,23.199,88.444,21.21,0,0,102
12/29/22 12:15:00,0,23.628,86.427,21.256,0,0,102
12/29/22 12:20:00,0,23.907,87.263,21.688,0,0,102
12/29/22 12:25:00,0,24.164,86.242,21.748,0,0,102
12/29/22 12:30:00,0,24.121,84.129,21.3,0,0,101
12/29/22 12:35:00,0,24.143,85.576,21.6,0,1,345
12/29/22 12:40:00,0,24.357,83.601,21.428,0,0,345
12/29/22 12:45:00,0,24.572,85.255,21.959,0,0,345
12/29/22 12:50:00,0,24.915,84.443,22.138,0,0,345
12/29/22 12:55:00,0,25.065,82.855,21.973,0,0,345
12/29/22 13:00:00,0,25.344,81.752,22.026,0,0,345
12/29/22 13:05:00,0,26.18,75.875,21.614,0,0,348
12/29/22 13:10:00,0,27.102,72.766,21.818,0,0.5,338
12/29/22 13:15:00,0,27.488,72.32,22.088,0,1,327
12/29/22 13:20:00,0,27.488,72.239,22.07,0,1.5,282
12/29/22 13:25:00,0,27.746,70.233,21.854,0,0.5,292
12/29/22 13:30:00,0,28.518,70.709,22.704,0,0,291
12/29/22 13:35:00,0,28.496,67.9,22.016,0,1,291
12/29/22 13:40:00,0,28.368,68.571,22.055,0,1,291
12/29/22 13:45:00,0,28.883,67.359,22.252,0,0,291
12/29/22 13:50:00,0,29.462,68.614,23.109,0,1,291
12/29/22 13:55:00,0,29.312,64.822,22.028,0,1.5,278
12/29/22 14:00:00,0,29.505,63.958,21.991,0,1,295
12/29/22 14:05:00,0,29.783,68.109,23.293,0,1,296
12/29/22 14:10:00,0,30.084,62.383,22.128,0,1.5,268
12/29/22 14:15:00,0,29.998,63.407,22.315,0.5,1.5,264
12/29/22 14:20:00,0,31.199,61.692,22.994,0,1,265
12/29/22 14:25:00,0,30.899,59.747,22.183,0.5,1.5,279
12/29/22 14:30:00,0,31.456,60.061,22.793,0,0.5,329
12/29/22 14:35:00,0,32.293,55.132,22.161,0,0,329
12/29/22 14:40:00,0,32.121,54.499,21.812,0,1.5,49
12/29/22 14:45:00,0,32.529,52.773,21.661,0,2,60
12/29/22 14:50:00,0,32.4,55.373,22.332,0,2,74
12/29/22 14:55:00,0,32.443,50.631,20.905,0.5,2,88
12/29/22 15:00:00,0,32.078,51.017,20.694,0.5,3.5,80
12/29/22 15:05:00,0,32.207,54.023,21.748,0.5,3,117
12/29/22 15:10:00,0,32.293,50.889,20.85,0.5,3,72
12/29/22 15:15:00,0,32.765,49.813,20.935,0.5,2.5,42
12/29/22 15:20:00,0,32.636,52.29,21.609,0.5,1.5,91
12/29/22 15:25:00,0,32.7,53.242,21.965,0.5,2.5,94
12/29/22 15:30:00,0,33.172,48.458,20.858,0.5,3,122
12/29/22 15:35:00,0,32.765,49.676,20.89,1,5,104
12/29/22 15:40:00,0,32.786,51.965,21.645,1,4,118
12/29/22 15:45:00,0,33.194,49.39,21.188,0.5,2.5,69
12/29/22 15:50:00,0,33.022,49.01,20.905,0.5,4,72
12/29/22 15:55:00,0,32.443,50.297,20.797,1,3,76
12/29/22 16:00:00,0,32.915,51.249,21.537,0.5,2,55
12/29/22 16:05:00,0,32.614,50.752,21.101,1,3.5,111
12/29/22 16:10:00,0,32.679,52.76,21.795,0.5,2.5,93
12/29/22 16:15:00,0,32.786,49.2,20.753,0.5,3,77
12/29/22 16:20:00,0,33.043,49.761,21.173,0.5,2.5,102
12/29/22 16:25:00,0,33.151,48.998,21.019,1,4,112
12/29/22 16:30:00,0,33.301,49.552,21.34,1,4.5,77
12/29/22 16:35:00,0,33.537,49.152,21.423,0.5,4,52
12/29/22 16:40:00,0,33.644,48.901,21.437,0.5,3,86
12/29/22 16:45:00,0,33.944,50.459,22.226,0.5,3,88
12/29/22 16:50:00,0,33.43,47.289,20.695,1,3.5,102
12/29/22 16:55:00,0,33.751,48.467,21.389,0.5,3,91
12/29/22 17:00:00,0,34.073,49.642,22.076,1,3.5,98
12/29/22 17:05:00,0,34.309,47.822,21.678,1,3,107
12/29/22 17:10:00,0,33.88,46.841,20.949,1.5,4,131
12/29/22 17:15:00,0,34.33,46.955,21.398,1,3,118
12/29/22 17:20:00,0,34.266,47.84,21.645,1.5,5,118
12/29/22 17:25:00,0,33.301,47.967,20.809,1.5,4,104
12/29/22 17:30:00,0,33.537,47.202,20.762,1,4,73
12/29/22 17:35:00,0,34.287,45.766,20.94,1,5.5,65
12/29/22 17:40:00,0,33.665,49.007,21.492,1.5,4.5,102
12/29/22 17:45:00,0,34.459,46.925,21.504,1,3,76
12/29/22 17:50:00,0,34.416,45.739,21.047,1,3,80
12/29/22 17:55:00,0,32.936,50.17,21.208,1,3,91
12/29/22 18:00:00,0,32.893,50.045,21.128,1,3,69
12/29/22 18:05:00,0,33.365,52.993,22.501,1,3,125
12/29/22 18:10:00,0,33.816,47.955,21.274,1.5,3,119
12/29/22 18:15:00,0,34.459,48.289,21.974,1,2.5,131
12/29/22 18:20:00,0,33.58,46.554,20.576,1.5,4.5,110
12/29/22 18:25:00,0,33.215,48.334,20.855,0.5,3,95
12/29/22 18:30:00,0,33.194,49.273,21.149,0.5,3,20
12/29/22 18:35:00,0,34.051,49.258,21.928,0.5,2.5,10
12/29/22 18:40:00,0,34.309,47.839,21.684,0.5,2,13
12/29/22 18:45:00,0,33.923,46.522,20.877,0.5,2.5,46
12/29/22 18:50:00,0,33.494,45.27,20.045,0.5,1.5,97
12/29/22 18:55:00,0,34.073,45.13,20.519,0.5,2,122
12/29/22 19:00:00,0,34.051,45.707,20.706,0.5,2.5,118
12/29/22 19:05:00,0,33.751,45.225,20.262,0.5,2.5,145
12/29/22 19:10:00,0,34.781,41.724,19.884,0,1,107
12/29/22 19:15:00,0,34.759,43.906,20.691,0,1.5,76
12/29/22 19:20:00,0,34.051,46.165,20.868,0.5,2,70
12/29/22 19:25:00,0,33.344,45.156,19.869,0,3,126
12/29/22 19:30:00,0,34.287,45.183,20.732,0,1,152
12/29/22 19:35:00,0,35.038,43.752,20.885,0.5,3,326
12/29/22 19:40:00,0,33.88,46.712,20.904,0,2,55
12/29/22 19:45:00,0,32.765,50.271,21.084,0,3,60
12/29/22 19:50:00,0,32.143,52.604,21.253,0,1.5,31
12/29/22 19:55:00,0,31.821,52.203,20.831,0,1,44
12/29/22 20:00:00,0,31.842,55.361,21.811,0,0.5,22
12/29/22 20:05:00,0,33.301,50.971,21.802,0,1,357
12/29/22 20:10:00,0,34.137,48.692,21.817,0,1.5,337
12/29/22 20:15:00,0,33.987,49.195,21.849,0,2.5,263
12/29/22 20:20:00,0,33.494,50.156,21.715,1,3,260
12/29/22 20:25:00,0,33.644,49.694,21.7,0.5,3,257
12/29/22 20:30:00,0,34.33,45.6,20.92,0.5,2,296
12/29/22 20:35:00,0,34.459,45.039,20.835,0.5,2,299
12/29/22 20:40:00,0,34.545,45.647,21.131,0.5,2,291
12/29/22 20:45:00,0,34.48,46.941,21.53,0.5,2,268
12/29/22 20:50:00,0,34.545,44.314,20.648,0,1,285
12/29/22 20:55:00,0,34.738,47.076,21.81,0,1,3
12/29/22 21:00:00,0,33.644,51.148,22.174,0,1.5,340
12/29/22 21:05:00,0,33.558,51.542,22.221,0,2,293
12/29/22 21:10:00,0,32.486,54.994,22.298,0,2,298
12/29/22 21:15:00,0,31.628,56.147,21.843,0.5,2.5,270
12/29/22 21:20:00,0,31.671,54.293,21.333,0.5,2.5,258
12/29/22 21:25:00,0,32.357,52.137,21.305,0.5,2,260
12/29/22 21:30:00,0,32.743,51.695,21.52,0,1.5,256
12/29/22 21:35:00,0,32.958,50.265,21.259,0,1,247
12/29/22 21:40:00,0,33.108,50.074,21.334,0,1.5,248
12/29/22 21:45:00,0,32.85,51.447,21.541,0,1.5,263
12/29/22 21:50:00,0,32.529,51.878,21.381,0,1,178
12/29/22 21:55:00,0,32.4,54.481,22.065,0.5,2.5,248
12/29/22 22:00:00,0,32.121,55.47,22.102,0.5,2,263
12/29/22 22:05:00,0,31.885,56.121,22.075,0.5,2.5,265
12/29/22 22:10:00,0,31.606,57.522,22.221,0.5,2,260
12/29/22 22:15:00,0,31.585,57.549,22.209,0.5,2,270
12/29/22 22:20:00,0,31.392,58.584,22.322,0,2,267
12/29/22 22:25:00,0,31.328,59.251,22.448,0,0.5,293
12/29/22 22:30:00,0,30.942,60.063,22.31,0.5,1.5,274
12/29/22 22:35:00,0,30.706,61.773,22.552,0,1.5,263
12/29/22 22:40:00,0,30.405,62.469,22.453,0,1,258
12/29/22 22:45:00,0,30.212,63.642,22.578,0,0.5,300
12/29/22 22:50:00,0,29.783,64.671,22.437,0,0,305
12/29/22 22:55:00,0,29.44,66.503,22.572,0,0,305
12/29/22 23:00:00,0,29.118,68.545,22.765,0,0,305
12/29/22 23:05:00,0,28.797,68.659,22.486,0,0,305
12/29/22 23:10:00,0,28.518,69.601,22.444,0,0,305
12/29/22 23:15:00,0,28.218,71.012,22.487,0,0,305
12/29/22 23:20:00,0,27.832,74.762,22.966,0,0,305
12/29/22 23:25:00,0,27.488,75.76,22.854,0,0,305
12/29/22 23:30:00,0,27.253,77.624,23.028,0,0,305
12/29/22 23:35:00,0,27.017,78.347,22.953,0,0,305
12/29/22 23:40:00,0,26.759,80.04,23.056,0,0,305
12/29/22 23:45:00,0,26.631,81.459,23.222,0,0,305
12/29/22 23:50:00,0,26.416,82.113,23.145,0,0,305
12/29/22 23:55:00,0,26.223,82.376,23.01,0,0,305
12/30/22 00:00:00,0,26.051,82.87,22.941,0,0,305
12/30/22 00:05:00,0,25.944,83.09,22.88,0,0,305
12/30/22 00:10:00,0,25.858,83.493,22.876,0,0,305
12/30/22 00:15:00,0,25.687,84.518,22.91,0,0,305
12/30/22 00:20:00,0,25.622,84.839,22.909,0,0,305
12/30/22 00:25:00,0,25.515,85.212,22.877,0,0,305
12/30/22 00:30:00,0,25.494,85.315,22.876,0,0,305
12/30/22 00:35:00,0,25.387,85.762,22.857,0,0,305
12/30/22 00:40:00,0,25.301,86.023,22.823,0,0,305
12/30/22 00:45:00,0,25.194,86.94,22.893,0,0,305
12/30/22 00:50:00,0,25.194,87.613,23.02,0,0,305
12/30/22 00:55:00,0,25.151,87.938,23.04,0,0,305
12/30/22 01:00:00,0,24.979,88.367,22.951,0,0,305
12/30/22 01:05:00,0,24.872,88.92,22.949,0,0,305
12/30/22 01:10:00,0,24.85,88.943,22.932,0,0,305
12/30/22 01:15:00,0,24.893,88.899,22.966,0,0,305
12/30/22 01:20:00,0,24.829,88.963,22.914,0,0,305
12/30/22 01:25:00,0,24.765,88.998,22.857,0,0,305
12/30/22 01:30:00,0,24.786,88.51,22.787,0,0,305
12/30/22 01:35:00,0,24.679,88.638,22.706,0,0,305
12/30/22 01:40:00,0,24.486,88.862,22.557,0,0,305
12/30/22 01:45:00,0,24.421,89.87,22.679,0,0,305
12/30/22 01:50:00,0,24.507,89.654,22.725,0,0,305
12/30/22 01:55:00,0,24.443,89.57,22.646,0,0,305
12/30/22 02:00:00,0,24.271,90.034,22.561,0,0,305
12/30/22 02:05:00,0,24.185,90.55,22.571,0,0,305
12/30/22 02:10:00,0,24.078,90.684,22.489,0,0,305
12/30/22 02:15:00,0,24.057,90.614,22.455,0,0,305
12/30/22 02:20:00,0,23.992,90.724,22.411,0,0,305
12/30/22 02:25:00,0,23.971,90.784,22.401,0,0,305
12/30/22 02:30:00,0,23.928,90.803,22.362,0,0,305
12/30/22 02:35:00,0,23.928,91.435,22.476,0,0,305
12/30/22 02:40:00,0,23.928,91.398,22.47,0,0,305
12/30/22 02:45:00,0,23.864,91.516,22.427,0,0,305
12/30/22 02:50:00,0,23.864,91.788,22.476,0,0,305
12/30/22 02:55:00,0,23.799,91.946,22.441,0,0,305
12/30/22 03:00:00,0,23.735,92.094,22.404,0,0,305
12/30/22 03:05:00,0,23.735,92.305,22.441,0,0,305
12/30/22 03:10:00,0,23.714,92.186,22.399,0,0,305
12/30/22 03:15:00,0,23.714,91.861,22.341,0,0,305
12/30/22 03:20:00,0,23.735,91.781,22.348,0,0,305
12/30/22 03:25:00,0,23.757,91.878,22.386,0,0,305
12/30/22 03:30:00,0,23.778,91.952,22.421,0,0,305
12/30/22 03:35:00,0,23.842,91.614,22.424,0,0,305
12/30/22 03:40:00,0,23.907,91.353,22.44,0,0,305
12/30/22 03:45:00,0,23.928,91.022,22.402,0,0,305
12/30/22 03:50:00,0,23.971,90.93,22.428,0,0,305
12/30/22 03:55:00,0,23.95,90.866,22.395,0,0,305
12/30/22 04:00:00,0,23.907,91.315,22.433,0,0,305
12/30/22 04:05:00,0,23.885,91.16,22.384,0,0,305
12/30/22 04:10:00,0,23.842,91.064,22.325,0,0,305
12/30/22 04:15:00,0,23.778,91.27,22.298,0,0,305
12/30/22 04:20:00,0,23.714,91.479,22.272,0,0,305
12/30/22 04:25:00,0,23.778,91.502,22.34,0,0,305
12/30/22 04:30:00,0,23.757,91.347,22.291,0,0,305
12/30/22 04:35:00,0,23.757,91.527,22.323,0,0,305
12/30/22 04:40:00,0,23.735,91.806,22.352,0,0,305
12/30/22 04:45:00,0,23.671,91.943,22.313,0,0,305
12/30/22 04:50:00,0,23.606,92.131,22.283,0,0,305
12/30/22 04:55:00,0,23.606,92.285,22.31,0,0,305
12/30/22 05:00:00,0,23.563,92.236,22.259,0,0,305
12/30/22 05:05:00,0,23.521,92.569,22.276,0,0,305
12/30/22 05:10:00,0,23.456,92.335,22.17,0,0,305
12/30/22 05:15:00,0,23.435,92.789,22.23,0,0,305
12/30/22 05:20:00,0,23.392,92.886,22.204,0,0,305
12/30/22 05:25:00,0,23.328,92.964,22.154,0,0,305
12/30/22 05:30:00,0,23.328,93.184,22.193,0,0,305
12/30/22 05:35:00,0,23.263,93.477,22.181,0,0,305
12/30/22 05:40:00,0,23.242,93.545,22.172,0,0,305
12/30/22 05:45:00,0,23.199,93.271,22.081,0,0,305
12/30/22 05:50:00,0,23.113,93.104,21.966,0,0,305
12/30/22 05:55:00,0,23.049,93.019,21.887,0,0,305
12/30/22 06:00:00,0,22.984,93.695,21.942,0,0,305
12/30/22 06:05:00,0,23.07,93.394,21.975,0,0,305
12/30/22 06:10:00,0,23.006,93.123,21.863,0,0,305
12/30/22 06:15:00,0,22.941,93.301,21.83,0,0,305
12/30/22 06:20:00,0,22.856,93.696,21.815,0,0,305
12/30/22 06:25:00,0,23.113,93.507,22.037,0,0.5,306
12/30/22 06:30:00,0,23.263,92.972,22.092,0,1,62
12/30/22 06:35:00,0,23.285,92.688,22.063,0,0,63
12/30/22 06:40:00,0,23.242,92.798,22.04,0,0,63
12/30/22 06:45:00,0,23.242,92.607,22.006,0,0,63
12/30/22 06:50:00,0,23.156,92.747,21.946,0,0,63
12/30/22 06:55:00,0,23.07,92.679,21.848,0,0,63
12/30/22 07:00:00,0,22.941,93.338,21.837,0,0,63
12/30/22 07:05:00,0,22.984,93.848,21.969,0,0,63
12/30/22 07:10:00,0,22.941,93.536,21.872,0,0,63
12/30/22 07:15:00,0,22.941,93.837,21.924,0,0,63
12/30/22 07:20:00,0,22.92,93.751,21.888,0,0,63
12/30/22 07:25:00,0,22.899,93.896,21.892,0,0,63
12/30/22 07:30:00,0,22.834,93.709,21.795,0,0,63
12/30/22 07:35:00,0,22.727,93.732,21.693,0,0,63
12/30/22 07:40:00,0,22.727,94.388,21.807,0,0,63
12/30/22 07:45:00,0,22.663,94.318,21.731,0,0,63
12/30/22 07:50:00,0,22.62,94.319,21.689,0,0,63
12/30/22 07:55:00,0,22.577,94.324,21.647,0,0,63
12/30/22 08:00:00,0,22.491,94.276,21.553,0,0,63
12/30/22 08:05:00,0,22.491,94.533,21.598,0,0,63
