Line#,Date,"Rain (S-RGF 21246400:21256003-1), mm, PATFA1 (INIAP)","Temperature (S-THC 21246400:21262596-1), *C, PATFA1 (INIAP)","RH (S-THC 21246400:21262596-2), %, PATFA1 (INIAP)","Dew Point (S-THC 21246400:21262596-3), *C, PATFA1 (INIAP)","Wind Speed (S-WSB 21246400:21262656-1), m/s, PATFA1 (INIAP)","Gust Speed (S-WSB 21246400:21262656-2), m/s, PATFA1 (INIAP)","Wind Direction (S-WDA 21246400:21268488-1), *, PATFA1 (INIAP)"
15670,10/06/22 05:10:00,0,25,86.128,22.548,0,2,281
15671,10/06/22 05:15:00,0,24.872,86.372,22.468,0.5,2,272
15672,10/06/22 05:20:00,0,24.85,85.905,22.358,1,3,256
15673,10/06/22 05:25:00,0,24.765,85.708,22.236,1,3,260
15674,10/06/22 05:30:00,0,24.636,85.621,22.093,1,3,260
15675,10/06/22 05:35:00,0,24.7,83.995,21.841,1,3.5,271
15676,10/06/22 05:40:00,0,24.765,83.4,21.787,0,2,296
15677,10/06/22 05:45:00,0,24.743,82.379,21.564,0.5,2,277
15678,10/06/22 05:50:00,0,24.7,81.88,21.423,0.5,2.5,286
15679,10/06/22 05:55:00,0,24.7,80.504,21.146,0.5,2,275
15680,10/06/22 06:00:00,0,24.765,80.278,21.163,0,2.5,307
15681,10/06/22 06:05:00,0,24.765,79.712,21.047,0,1.5,288
15682,10/06/22 06:10:00,0,24.765,79.669,21.039,0,2,275
15683,10/06/22 06:15:00,0,24.7,79.39,20.919,0,1,299
15684,10/06/22 06:20:00,0,24.464,81.317,21.08,0,1.5,333
15685,10/06/22 06:25:00,0,24.25,82.518,21.11,0,2,299
15686,10/06/22 06:30:00,0,24.1,82.841,21.027,0,2,282
15687,10/06/22 06:35:00,0,24.057,83.546,21.123,0,1,271
15688,10/06/22 06:40:00,0,23.671,84.842,20.996,0.5,2.5,267
15689,10/06/22 06:45:00,0,23.521,85.13,20.904,0.5,2.5,285
15690,10/06/22 06:50:00,0,23.435,85.588,20.907,0,2.5,310
15691,10/06/22 06:55:00,0,23.478,85.319,20.898,0,1.5,307
15692,10/06/22 07:00:00,0,23.392,85.817,20.908,0,1.5,267
15693,10/06/22 07:05:00,0,23.306,86.847,21.018,0,0,234
15694,10/06/22 07:10:00,0,23.22,87.32,21.022,0,0.5,227
15695,10/06/22 07:15:00,0,23.049,88.185,21.014,0,1,227
15696,10/06/22 07:20:00,0,22.856,88.698,20.918,0,1,177
15697,10/06/22 07:25:00,0,22.748,89.453,20.951,0,0.5,163
15698,10/06/22 07:30:00,0,22.748,89.36,20.934,0,0,163
15699,10/06/22 07:35:00,0,22.684,89.982,20.983,0,0,161
15700,10/06/22 07:40:00,0,22.62,90.262,20.97,0,0,163
15701,10/06/22 07:45:00,0,22.577,90.426,20.957,0,0,163
15702,10/06/22 07:50:00,0,22.534,90.651,20.955,0,0.5,194
15703,10/06/22 07:55:00,0,22.427,91.667,21.031,0,0,206
15704,10/06/22 08:00:00,0,22.341,91.884,20.984,0,0,206
15705,10/06/22 08:05:00,0,22.341,91.896,20.987,0,0,206
15706,10/06/22 08:10:00,0,22.298,92.482,21.048,0,0,206
15707,10/06/22 08:15:00,0,22.234,92.807,21.041,0,0,206
15708,10/06/22 08:20:00,0,22.191,93.138,21.057,0,0,206
15709,10/06/22 08:25:00,0,22.191,93.701,21.155,0,0.5,205
15710,10/06/22 08:30:00,0,22.169,93.732,21.139,0,0.5,205
15711,10/06/22 08:35:00,0,22.105,93.999,21.121,0,0.5,211
15712,10/06/22 08:40:00,0,22.062,94.278,21.127,0,1,279
15713,10/06/22 08:45:00,0,22.019,94.53,21.128,0,0,279
15714,10/06/22 08:50:00,0,21.998,94.862,21.164,0,0,281
15715,10/06/22 08:55:00,0,21.976,94.859,21.142,0,0.5,227
15716,10/06/22 09:00:00,0,21.976,94.968,21.161,0,0.5,223
15717,10/06/22 09:05:00,0,21.912,95.206,21.138,0,0,229
15718,10/06/22 09:10:00,0,21.955,95.288,21.195,0,0,229
15719,10/06/22 09:15:00,0,21.933,95.491,21.208,0,0,229
15720,10/06/22 09:20:00,0,21.976,95.523,21.256,0,0,229
15721,10/06/22 09:25:00,0,21.869,95.489,21.144,0,0,229
15722,10/06/22 09:30:00,0,21.783,96.15,21.171,0,0,229
15723,10/06/22 09:35:00,0,21.783,96.168,21.174,0,0,229
15724,10/06/22 09:40:00,0,21.783,96.356,21.206,0,0,229
15725,10/06/22 09:45:00,0,21.74,96.812,21.24,0,0,229
